ID,ID LAB,PR LISTA,PRODUCTO,PRINCIPIO ACTIVO,ACCION TERAPEUTICA,DESCRIPCION ADICIONAL,Link institucional,BASE,ALTURA,PROFUNDIDAD,PESO,PACK,CAJA MADRE,CATEGORIA,SEGMENTO,SEGMENTO SECUNDARIO,CONCEPTO,LABORATORIO,CODIGO DE BARRAS,C3 REPO,BM REPO,DTO REPO,FECHA DESDE REPO,FECHA HASTA REPO
102101,," $  31,459.90 ",AMOXILIN 500 X 100 COMP.,Amoxicilina trihidrato 500 mg,Antibiótico ,,https://www.fatrovonfranken.com/detalle-productos/amoxilin-500/,0,0,0,0,0,15,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VON FRANKEN S.A.I.C.,0.0,1,0,0,,
80040,, $  41.37 ,AMOXILINA ELMER 100 MG. X 10 COMP.,,,,,0,0,0,0,0,0,CLINICO,ANTIBIOTICO,,COMPRIMIDO,ELMER,0.0,10,0,0,,
262306,," $  30,345.00 ",AMOXIVET X 100ML,Amoxicilina.,"Antibiótico, lactamico, larga acción.",,https://www.zoovet.com.ar/grandes-animales/item/216-amoxivet,0,0,0,0,0,0,CLINICO,ANTIBIOTICO,,INYECTABLE,Z-CEVA,0.0,4,0,0,,
212060,," $  2,124.00 ",ANCYLOS GOT. X 15 ML,Levamisol 2 gr/100 ml,Antiparasitario interno.,,,3,7.7,3,26,0,0,ANTIPARASITARIO INTERNO,,,GOTAS,LUMAI SRL,0.0,10,40,0,01/11/2025,20/12/2025
212065,, $  71.20 ,ANCYLOS PLUS X   6 COMP,Levamisol 50 mg- Prazicuantel 25 mg,Antiparasitario interno.,,,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,LUMAI SRL,0.0,10,0,0,,
212066,," $  29,300.00 ",ANCYLOS PLUS X 180 COMP,Levamisol 50 mg- Prazicuantel 25 mg,Antiparasitario interno.,,,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,LUMAI SRL,0.0,3,0,0,,
308203,," $  11,900.00 ",ANEMI-BYE X 20 COMP.,,,,,9.2,5,2,14,0,0,CLINICO,,VITAMINICO,COMPRIMIDO,TRITON VET.,7.798182330734E12,3,0,0,,
240376,," $  21,349.80 ",ANFOTROPINA INY X 100 ML.,"Hexametilentetramina  40.00 g, Ácido canfórico 2.00 g","Antiséptico general de acción sistémica. Bacteriostático, bactericida, antiséptico y antiflogístico",,https://brouwer.com.ar/productos/anfotropina-antiseptico-general-de-accion-sistemica/,0,0,0,0,0,0,CLINICO,DIGESTIVO,,SUSPENSION,BROUWER,0.0,0,0,0,,
1201003,," $  8,213.00 ",ANTI ULCERAS GOTAS X 5 ML,,,,,0,0,0,0,0,0,,,,,HOLLIDAY,,5,0,0,,
240010,," $  9,178.00 ",ANTIALERGICO LOVE COL. X 10 ML,"Difenhidramina (benadryl) 0.001 gr., Hidrocortisona 0.250 gr., Nafazolina Clorhidrato 0.050 gr., Metilcelulosa 0.500 gr., Polimixina B 1000 UI/ml., Benzalconio Cloruro 0.010 gr., Edetato disódico 0.010 gr., Fosfato monosódico 0.050 gr., Fosfato disódico ., Agua dest. c.s.p. 100 ml",Antialérgico - Descongestivo - Antinflamatorio - Antibiótico.,,https://lablove.com.ar/m/2/4/pequenos-animales/antialergico,2.8,6.9,2.8,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.796892E7,10,0,0,,
240020,," $  9,178.00 ",ANTIBACTERIANO CON ESTER.  X 10ML,"Cloranfenicol Hemisuccinato Sodico 1.370 g., Nafazolina Clorhidrato 0.050 g. Thimerosal 0.001 g. Metilcelulosa 0.500 g. H.P.M.C. Exc. c.s.p 100 mL",Antibiotico - Descongestivo - Antiséptico.,,https://lablove.com.ar/m/2/3/pequenos-animales/antibacteriano-con-esteroides,2.8,6.9,2.8,22,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.7968913E7,10,32,0,11/05/2025,20/12/2025
240040,," $  8,304.00 ",ANTIBACTERIANO SIN ESTER.COL.X 10ML,"Cloranfenicol Hemisuccinato Sodico 1.370 g., Nafazolina Clorhidrato 0.050 g. Thimerosal 0.001 g. Metilcelulosa 0.500 g. H.P.M.C. Exc. c.s.p 100 mL",Antibiotico - Descongestivo - Antiséptico.,,https://lablove.com.ar/m/2/2/pequenos-animales/antibacteriano-sin-esteroides,2.8,6.9,2.8,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.7968937E7,10,32,0,11/05/2025,20/12/2025
212095,," $  4,058.00 ",ANTICONCEPTIVO LUMAI INY. X 3 ML,Medroxiprogesterona 50 mg/ml,Anticonceptivo progestágeno.,,,0,0,0,0,0,0,CLINICO,HORMONAL,,INYECTABLE,LUMAI SRL,0.0,5,0,0,,
80050,," $  7,419.00 ",ANTIDIARREICO 24/VIA ORAL X 100 ML,,,,,0,0,0,0,0,0,CLINICO,DIGESTIVO,,SUSPENSION,ELMER,0.0,5,0,0,,
130010,," $  3,790.66 ",ANTIEMETICO INTERBIOL GOT. X 20 ML,"Metoclopramida 0,5 g.","Antiemético, normocinético gastroduenal, antiespasmádico.",,http://interbiol.com.ar/productos.html,3.5,7.8,3.5,32,0,252,CLINICO,,DIGESTIVO,GOTAS,INTERBIOL,7.6625275611E10,15,0,0,,
130015,,"$ 8,700.27",ANTIEMETICO INTERBIOL INY. X 50 ML,"Metoclopramida 0,5 g.","Antiemético, normocinético gastroduenal, antiespasmádico.",,http://interbiol.com.ar/productos.html,4.5,9,4.5,118,0,150,CLINICO,,DIGESTIVO,INYECTABLE,INTERBIOL,7.6625275628E10,3,0,0,,
212070,,"$ 3,072.00",ANTIEMETICO LUMAI GOT. X 15 ML,Sulpirida 2 gr. / 100 ml,Antiemético.,,,0,0,0,0,0,0,CLINICO,,DIGESTIVO,GOTAS,LUMAI SRL,0.0,10,0,0,,
212090,,"$ 5,312.00",ANTIEMETICO LUMAI INY. X 25 ML,Sulpirida 2 gr. / 100 ml,Antiemético.,,,3.6,9,3.6,54,0,0,CLINICO,,DIGESTIVO,INYECTABLE,LUMAI SRL,0.0,0,0,0,,
290005,," $  4,382.00 ","ANTIP. EXT. ""SINACARO"" X 100 ML","Amitraz 1,25 g.",Antisárnico y garrapaticida.,,https://www.ruminal.com.ar/es/sinacaro-A,0,10.7,4.9,104,0,0,ANTIPARASITARIO EXTERNO,,,LIQUIDO,RUMINAL S.A,7.54697490391E11,3,0,0,,
281010,," $  3,000.00 ",ANTIP. INT. ORAL PARAQ. GOT. X 20 ML,"Levamisol Clorhidrato, Piperazina Diclorhidrato, Metil  Bromuro de Homatropina, Agua destilada y Aromatizantes.",Parasitosis por áscaris y ancylostomas. Control sobre formas adultas e inmaduras.,,https://paraquenos.com.ar/producto/antiparasitario-interno-oral/,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,GOTAS,PARAQUEÑOS S.A.,0.0,10,0,0,,
262193,," $  4,825.00 ",ANTIVERRUGAS X 50 ML,Clorobutanol 50 g,Antisépticos,,https://www.zoovet.com.ar/grandes-animales/item/483-antiverrugas-zoovet,0,0,0,0,0,0,CLINICO,,,INYECTABLE,Z-CEVA,0.0,0,0,0,,
240050,," $  14,056.00 ",ANTIVIRAL IDU-LOVE COL. X 10 ML,Idoxuridina 0.120 g. Metilcelulosa 0.500 g. Con H.P.M.C. Exc. c.s.p 100 mL,Previene y Cura la infección ocular por virus.,,https://lablove.com.ar/m/2/12/pequenos-animales/antiviral-idu-love,2.8,6.9,2.8,22,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.7968951E7,2,0,0,,
120088,," $  10,836.00 ",APETIL X 10 ML,"Stanozolol: 0,4 g. Ciproheptadina clorhidrato: 0,2 g. DL-Carnitina clorhidrato: 7 g. vehículo c.s.p. 100 ml.",Anabólico - orexígeno - regulador del balance energético.,,http://holliday-scott.com/ar/producto/gastroenterologicos/apetil,3.5,8.5,3.5,24,0,540,CLINICO,VITAMINICO,,GOTAS,HOLLIDAY,7.798042360048E12,5,0,0,,
1700006,," $  5,595.43 ",APLONAL 20 MG X 12 COMP,Flunixin base (como meglumina) 20 mg.,"Analgésico, antipirético, antiendotóxico y antiinflamatorio no esteroide",,http://www.koniglab.com/producto/aplonal-20-mg/,10.5,4.5,2,12,0,12,CLINICO,ANTIINFLAMATORIO,,COMPRIMIDO,KONIG S.A.,7.79143202014E12,5,0,0,,
1700007,," $  5,961.65 ",APLONAL INY. 1% X 12 ML.,Flunixin base (como meglumina) 10 mg.,"Analgésico, antipirético, antiendotóxico y antiinflamatorio no esteroide",,http://www.koniglab.com/producto/aplonal-1/,2.9,7,2.9,30,0,0,CLINICO,ANTIINFLAMATORIO,,INYECTABLE,KONIG S.A.,7.791432020102E12,3,0,0,,
283550,," $  16,284.10 ",APOQUEL  3.6 MG X 20 COMP.,Oclacitinib,Tratamiento del prurito relacionado con dermatitis alérgica en perros y manifestaciones clínicas de la dermatitis atópica en perros. ,,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/apoquel/,9,5.7,3.1,20,0,96,CLINICO,DERMICO,,COMPRIMIDO,PF- ZOETIS,0.0,3,56,0,27/04/2025,20/12/2025
283551,," $  22,288.10 ",APOQUEL  5.4 MG X 20 COMP.,Oclacitinib,Tratamiento del prurito relacionado con dermatitis alérgica en perros y manifestaciones clínicas de la dermatitis atópica en perros. ,,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/apoquel/,9,5.7,3.1,20,0,96,CLINICO,DERMICO,,COMPRIMIDO,PF- ZOETIS,0.0,3,56,0,27/04/2025,20/12/2025
283552,," $  32,582.60 ",APOQUEL 16 MG X 20 COMP.,Oclacitinib,Tratamiento del prurito relacionado con dermatitis alérgica en perros y manifestaciones clínicas de la dermatitis atópica en perros. ,,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/apoquel/,9,5.7,3.1,20,0,96,CLINICO,DERMICO,,COMPRIMIDO,PF- ZOETIS,0.0,3,56,0,27/04/2025,20/12/2025
283600,," $  16,284.10 ",APOQUEL MASTICABLE  3.6 MG X 20 COMP.,Oclacitinib (como maleato de oclacitinib),Inhibidor selectivo de JAK1 que reduce el prurito y la inflamación en perros con dermatitis alérgica / atópica,,https://www2.zoetis.com.ec/apoquel-masticable,0,0,0,0,0,0,,,,,PF- ZOETIS,null,3,56,0,29/09/2025,20/12/2025
283601,," $  22,288.10 ",APOQUEL MASTICABLE  5.4 MG X 20 COMP.,Principio activo: Oclacitinib (como maleato de oclacitinib),Inhibidor selectivo de JAK1 que reduce el prurito y la inflamación en perros con dermatitis alérgica / atópica,,https://www2.zoetis.com.ec/apoquel-masticable,0,0,0,0,0,0,,,,,PF- ZOETIS,null,3,56,0,29/09/2025,20/12/2025
283602,," $  32,582.60 ",APOQUEL MASTICABLE 16 MG X 20 COMP.,Oclacitinib (como maleato de oclacitinib),Inhibidor selectivo de JAK1 que reduce el prurito y la inflamación en perros con dermatitis alérgica / atópica,,https://www2.zoetis.com.ec/apoquel-masticable,0,0,0,0,0,0,,,,,PF- ZOETIS,null,3,56,0,29/09/2025,20/12/2025
292603,," $  61,657.00 ",APRAX  RAZA GRANDE  X 60 COMP HOSPIT,"Fenbendazol, Praziquantel, Pirantel.",Antiparasitario interno de amplio espectro.,,https://richmondvet.com.ar/en/producto/aprax-tablets/,12.5,9.7,4.7,144,0,72,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,RICHMOND,7.79814499367E12,3,30,0,11/05/2025,20/12/2025
292601,," $  36,532.00 ",APRAX  RAZA MEDIANA X 60 COMP HOSPIT,"Fenbendazol, Praziquantel, Pirantel.",Antiparasitario interno de amplio espectro.,,https://richmondvet.com.ar/en/producto/aprax-tablets/,12.5,9.7,4.7,96,0,72,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,RICHMOND,7.798144993663E12,3,30,0,11/05/2025,20/12/2025
292655,," $  6,895.00 ",APRAX ECTOPILLS  350 MG 2.5 A 10 KG 1 CS,Spinosad 350 mg; Excipientes c.s.p. 500 mg,Antiparasitario Externo,,https://richmondvet.com.ar/producto/aprax-ectopills-1/,10,6.5,1.5,8,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,RICHMOND,7.798144993694E12,10,0,0,,
292656,," $  7,609.00 ",APRAX ECTOPILLS  700 MG  11 A 20 KG 1 CS,1 comprimido de 1000mg. Dosis mínima de Spinosad: 30 mg/kg,Antiparasitario Externo,,https://richmondvet.com.ar/producto/aprax-ectopills-2/,10,6.5,1.5,8,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,RICHMOND,7.7981449937E12,10,0,0,,
292657,," $  10,269.00 ",APRAX ECTOPILLS 1400 MG 21 A 30 KG 1 CS,Spinosad 1400 mg; Excipientes c.s.p. 2000 mg,Antiparasitario Externo,,https://richmondvet.com.ar/producto/aprax-ectopills-3/,10,6.5,1.5,10,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,RICHMOND,7.798144993717E12,10,0,0,,
292658,," $  12,559.00 ",APRAX ECTOPILLS 2100 MG 31 A 50 KG 1 CS,Spinosad 2100 mg; Excipientes c.s.p. 3000 mg,Antiparasitario Externo,,https://richmondvet.com.ar/producto/aprax-ectopills-4/,10,6.5,1.5,10,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,RICHMOND,7.798144993724E12,10,0,0,,
292602,," $  5,745.00 ",APRAX SUSPENSION   X 20 ML.,"Fenben 5 g. Praziq 0,50 g. Pirantel, pamoato 0,50 g.",Antiparasitario interno de amplio espectro.,,https://richmondvet.com.ar/en/producto/aprax-suspension-2/,6.5,10,3.7,48,0,0,ANTIPARASITARIO INTERNO,,,SUSPENSION,RICHMOND,7.798144990228E12,10,95,0,11/05/2025,20/12/2025
335153,," $  39,867.00 ",APTO 3 D X 100 COMP,,Antiparasitario interno de amplio espectro,,https://www.afford.com.ar/apto-3d/,8.5,22.7,6.5,162,0,24,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,AFFORD S.A.,1.172116345456E12,2,0,0,,
335150,," $  5,200.00 ",APTO 3 D X 4 COMP,"Pirantel pamoato 123 mg, Oxantel pamoato 400mg, Prazicuantel  50mg",Antiparasitario interno de amplio espectro para caninos.,,https://www.afford.com.ar/apto-3d/,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,AFFORD S.A.,0.0,2,0,0,,
335098,," $  5,274.00 ",APTO MAX HASTA 40 KG.,Ricobendazole 200 mg. Praziquantel 50 mg.,Antiparasitario interno de amplio espectro.,,https://www.afford.com.ar/aptomax/,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,AFFORD S.A.,0.0,3,0,0,,
335096,," $  3,640.00 ",APTO MAX SOLUCION X 15 ML.,Ricobendazole 3 g.,Antiparasitario interno de amplio espectro.,,https://www.afford.com.ar/aptomax-solucion/,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,GOTAS,AFFORD S.A.,0.0,3,0,0,,
335040,," $  50,336.00 ",APTO PLUS X  160 COMP.,Albendazole 300 mg. Praziquantel 25 mg.,Antiparasitario interno de amplio espectro.,,http://www.afford.com.ar/productos.php?act=pr#,8.7,25,4,176,0,30,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,AFFORD S.A.,1.172116316135E12,1,0,0,,
335055,," $  4,042.00 ",APTO POLVO X 150 GR.,Carbarilo 5 g. Esencias aromatiz. 1 g.,Antiparasitario externo,,https://www.afford.com.ar/apto-polvo/,0,14.5,5,174,0,60,ANTIPARASITARIO EXTERNO,,,POLVO,AFFORD S.A.,1.172116171611E12,10,0,0,,
335045,," $  17,347.00 ",APTO X   40 COMP.,Albendazole 300 mg. Praziquantel 25 mg.,Antiparasitario interno de amplio espectro.,,http://www.afford.com.ar/productos.php?act=pr#,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,COMPRIMIDO,AFFORD S.A.,0.0,2,0,0,,
102002,," $  16,405.80 ",ARISTOS 20 MG X 10CS,Marbofloxacina 20 mg,antibiotico bactericida,,https://www.fatrovonfranken.com/detalle-productos/aristos-p/,0,0,0,0,0,0,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VON FRANKEN S.A.I.C.,0.0,3,0,0,,
60181,," $  23,620.20 ",ARTRIN (PALATABLE) X 30 COMP.,Glucosamina sulfato 500 mg. Condroitín sulfato 100 mg. Manganeso sulfato 10 mg / comp,"Condroprotector, regenerador articular (similar al sosten cg)",,http://brouwer.com.ar/productos/artrin/,7,11,5,90,0,48,ANTIARTROSICO,ANTIARTROSICO,,COMPRIMIDO,BROUWER,7.797600000174E12,10,78,0,27/04/2025,20/12/2025
60180,," $  30,954.30 ",ARTRIN PLUS X 18 COMP.,Glucosamina sulfato 500 mg. Condroitín sulfato 100 mg. Manganeso sulfato 10 mg / comp. Carprofeno 110 mg.,"Condroprotector, con poder antiinflamatorio.",,https://brouwer.com.ar/productos/artrin-plus/,6.9,10.9,3.7,56,0,24,ANTIARTROSICO,ANTIARTROSICO,,COMPRIMIDO,BROUWER,7.797600001065E12,4,0,0,,
125504,," $  13,468.00 ",ARTROFEM X 21 COMP.,"glucosamina, condroitín sulfato, y ácido hialurónico.",Antiartrósico,,https://www.laboratoriosaton.com.ar/artrofem.php,0,0,0,0,0,0,SIN CATEGORIA,,,,ATON LAB.,,5,0,0,,
25141,," $  30,016.70 ",ARTROGEN PLUS 90 COMP. (18 BL),,,,,0,0,0,0,0,0,,,,,TECNOVAX S.A.,,0,0,0,,
297104,," $  53,780.40 ",ARTROGLYCAN PLUS X 60 COMP.,"Condroitín sulfato, condroitín de bajo peso molecular, glucosamina, sodio, manganeso.","Antiartrósico, antiartrítico, condroprotector y regenerador del cartílago articular.",,https://ar.zoetis.com/products/caninos/artroglycan.aspx,0,0,0,0,0,120,ANTIARTROSICO,ANTIARTROSICO,,COMPRIMIDO,PF- ZOETIS,0.0,3,0,0,,
297100,," $  51,968.70 ",ARTROGLYCAN X 90 COMP,Condroitín sulfato.,"Antiartrósico, antiartrítico, condroprotector y regenerador del cartílago articular.",,https://ar.zoetis.com/products/caninos/artroglycan.aspx,10.1,8.8,4.6,114,0,100,ANTIARTROSICO,ANTIARTROSICO,,COMPRIMIDO,PF- ZOETIS,0.0,4,0,0,,
170544,," $  70,420.90 ",ARTROSAN INY EQUINO INTRAMUSCULAR X 6 ML,Pentosan Polisulfato Sódico 250 mg,Antiartrosico antiartrítico inyectable.  Para la prevención y el tratamiento de la osteoartritis equina.,,https://www.koniglab.com/producto/artrosan-equinos/,0,0,0,0,0,0,ANTIARTROSICO,ANTIARTROSICO,,INYECTABLE,KONIG S.A.,7.791432000968E12,3,0,0,,
170545,," $  90,202.00 ",ARTROSAN INY. X 10 ML (CANINO),Pentosan Polisulfato Sodico 6 g,"Inyectable para la prevención y el tratamiento de la osteoartritis canina. Artrosan tiene acción antiinflamatoria, heparinoide y condroprotectora regeneradora. ",,https://www.koniglab.com/producto/artrosan/,12,10,2.7,46,0,48,ANTIARTROSICO,ANTIARTROSICO,,INYECTABLE,KONIG S.A.,7.791432000418E12,2,0,0,,
262024,," $  76,480.00 ",ARTROVET PLUS X 30FP X 5 COMP.,Condroitín sulfato.,"Antiartrósico, regenerador de cartílago.",,https://www.zoovet.com.ar/es/pequenos-animales/item/203-artrovet-plus,0,0,0,0,0,0,ANTIARTROSICO,ANTIARTROSICO,,COMPRIMIDO,Z-CEVA,0.0,2,0,0,,
262135,," $  32,977.00 ",ARTROVET X 9 BL X 10 COMP,Condroitín sulfato.,"Antiartrósico, regenerador de cartílago.",,https://www.zoovet.com.ar/pequenos-animales/item/201-artrovet,0,0,0,0,0,0,ANTIARTROSICO,ANTIARTROSICO,,COMPRIMIDO,Z-CEVA,0.0,10,0,0,,
160020,," $  4,101.00 ",ASCARICIDA J. MARTIN GOT X  15 ML,"Biclorhidrato de Piperazina 20 g. Metil bromuro de Homatropina 0,05 g.",Antiparasitario interno.,,https://john-martin.com.ar/productos/ascaricida-gotas/,3.5,8,3.5,28,0,120,ANTIPARASITARIO INTERNO,,,GOTAS,JOHN MARTIN,7.798339980027E12,5,0,0,,
180010,," $  3,891.67 ",ASCARICIDA KUALCOS GOT. X 15 ML,Piperazina diclorhidrato 18 g.,Ascaricida.,,https://kualcos.com/antiparasitarios-internos/,0,0,0,0,0,0,ANTIPARASITARIO INTERNO,,,GOTAS,KUALCOS,0.0,10,0,0,,
262140,," $  36,484.00 ",ATB LISTO X 100,"Penicilina G procaínica 15.000.000 U.I., Penicilina G benzatínica 15.000.000 U.I., Dihidroestreptomicina 14.208.000 U.I., vehículo c.s.p. 100 ml.",Antimicrobiano de amplio espectro.,,https://www.zoovet.com.ar/es/pequenos-animales/item/65-atb-listo,0,0,0,0,0,0,CLINICO,ANTIBIOTICO,,INYECTABLE,Z-CEVA,0.0,3,0,0,,
140021,," $  14,342.30 ",ATOMO DERMASUL C/PLATA POTE X 100 GR,,,,,0,0,0,0,0,0,CLINICO,CICATRIZANTE,,CREMA,IMVI,0.0,0,0,0,,
140061,," $  4,606.24 ",ATOMO DERMOCUTAN POTE X  50 GR,,,,,0,0,0,0,0,0,CLINICO,CICATRIZANTE,,CREMA,IMVI,0.0,0,0,0,,
140064,," $  7,118.64 ",ATOMO DERMOCUTAN POTE X 100 GR,"Cloruro de Bencetonio 2,4 g. Cloruro de Benzalconio 0,2. Vitamina A Palmitato 100.000 UI. Lidocaína 0,2 g. Nicotinamida 0,5 g.","Crema bactericida, cicatrizante, lubricante.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,CLINICO,CICATRIZANTE,,CREMA,IMVI,0.0,0,0,0,,
140075,, $  244.44 ,ATOMO DERMOCUTAN POTE X 200 GR.,,"Crema bactericida, cicatrizante, lubricante.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,CLINICO,CICATRIZANTE,,CREMA,IMVI,0.0,0,0,0,,
140176,," $  16,059.00 ",ATOMO DERMOCUTAN POTE X 400 GR,,"Crema bactericida, cicatrizante, lubricante.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,CLINICO,CICATRIZANTE,,CREMA,IMVI,0.0,0,0,0,,
140022,," $  4,600.96 ",ATOMO DESINFLAMANTE POMO X  30 GR,"Alcanfor 2 g. Mentol 1,3 g. Salicilato de Amilo 2,2 g. Eucaliptol 1,1 g. Guayacol 0,35 g. Terpineol 2 g. Metilparabeno 0,16 g. Acido esteárico 3 g. Cetomacrogol 13,6 g. Vaselina sólida blanca 6,6 g.","Crema desinflamante, analgésica.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,SIN CATEGORIA,,,,IMVI,,0,0,0,,
140026,," $  8,144.90 ",ATOMO DESINFLAMANTE POMO X 100 GR,,"Crema desinflamante, analgésica.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,CLINICO,ANTIINFLAMATORIO,,CREMA,IMVI,0.0,0,0,0,,
140035,," $  9,044.06 ",ATOMO DESINFLAMANTE POTE X  50 GR,,"Crema desinflamante, analgésica.",,https://www.imvi.com.ar/division-veterinaria,0,5,6,68,0,0,CLINICO,ANTIINFLAMATORIO,,CREMA,IMVI,0.0,0,0,0,,
140030,," $  11,243.70 ",ATOMO DESINFLAMANTE POTE X 100 GR,"Alcanfor 2 g. Mentol 1,3 g. Salicilato de Amilo 2,2 g. Eucaliptol 1,1 g. Guayacol 0,35 g. Terpineol 2 g. Metilparabeno 0,16 g. Acido esteárico 3 g. Cetomacrogol 13,6 g. Vaselina sólida blanca 6,6 g.","Crema desinflamante, analgésica.",,https://www.imvi.com.ar/division-veterinaria,0,6.3,6,122,0,0,CLINICO,ANTIINFLAMATORIO,,CREMA,IMVI,0.0,0,0,0,,
140040,," $  18,739.10 ",ATOMO DESINFLAMANTE POTE X 200 GR,,"Crema desinflamante, analgésica.",,https://www.imvi.com.ar/division-veterinaria,0,8.3,7.5,236,0,0,CLINICO,ANTIINFLAMATORIO,,CREMA,IMVI,0.0,0,0,0,,
140050,," $  28,899.60 ",ATOMO DESINFLAMANTE POTE X 400 GR,,"Crema desinflamante, analgésica.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,CLINICO,ANTIINFLAMATORIO,,CREMA,IMVI,0.0,0,0,0,,
140060,," $  7,642.10 ",ATOMO ESTRICNOBE INY. X 10 ML,,,,,0,0,0,0,0,0,CLINICO,,,INYECTABLE,IMVI,0.0,0,0,0,,
140079,," $  34,541.80 ",ATOMO LINDAVET POTE X 1 KG CURABICHERA,,,,,0,0,0,0,0,0,CLINICO,CURABICHERA,,CREMA,IMVI,0.0,0,0,0,,
140301,,"$ 5,608.18",ATOMO LINDAVET X  50 GR. CURABICHERA,"Cipermetrina 3 g. Triclorfon 3 g. ,  Pino, aceite 15 g.","Antiparasitario externo, organofosforado, piretroide.",,,0,5,6,68,0,0,CLINICO,CURABICHERA,,CREMA,IMVI,0.0,0,0,0,,
140302,,"$ 12,457.70",ATOMO LINDAVET X 100 GR.CURABICHERA,"Cipermetrina 3 g. Triclorfon 3 g. ,  Pino, aceite 15 g.","Antiparasitario externo, organofosforado, piretroide.",,https://www.imvi.com.ar/division-veterinaria,0,6.5,6,114,0,0,CLINICO,CURABICHERA,,CREMA,IMVI,0.0,0,0,0,,
140120,,"$ 21,742.80",ATOMO LINDAVET X 500 G.CURABICHERA,"Cipermetrina 3 g. Triclorfon 3 g. ,  Pino, aceite 15 g.","Antiparasitario externo, organofosforado, piretroide.",,,0,0,0,0,0,0,CLINICO,CURABICHERA,,CREMA,IMVI,0.0,0,0,0,,
140092,," $  27,201.60 ",ATOMO ORDEÑADOR POTE X    1 KG,,,,,0,0,0,0,0,0,CLINICO,,,CREMA,IMVI,0.0,0,0,0,,
140091,," $  4,663.14 ",ATOMO ORDEÑADOR POTE X   50 GR,,,,,0,0,0,0,0,0,CLINICO,,,CREMA,IMVI,0.0,0,0,0,,
140080,," $  6,764.43 ",ATOMO ORDEÑADOR POTE X  100 GR,"Aloe Vera 3 g. Benzalconio, cloruro: 0,3 g. Bencetonio, cloruro: 0,4 g. Vitamina A palmitato: 50000 UI. Vitamina F 1 g. Alantoína: 0,5 g. Nicotinamida: 0,5 g. Lidocaína: 0,2 g. Glicerina: 8 g. Metilparabeno: 0,2 g.","Crema antiséptica, cicatrizante, revitalizante.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,CLINICO,,,CREMA,IMVI,0.0,5,0,0,,
140090,," $  10,348.10 ",ATOMO ORDEÑADOR POTE X  250 GR,,"Crema antiséptica, cicatrizante, revitalizante.",,https://www.imvi.com.ar/division-veterinaria,0,0,0,0,0,0,CLINICO,,,CREMA,IMVI,0.0,5,0,0,,
140110,," $  58,056.20 ",ATOMO PAPILOMATOSIS INY X 100 ML,,,,,0,0,0,0,0,0,SIN CATEGORIA,,,,IMVI,0.0,0,0,0,,
140094,," $  24,319.00 ",ATOMO PAPILOMATOSIS INY X 30 ML,,,,,0,0,0,0,0,0,CLINICO,,,INYECTABLE,IMVI,0.0,0,0,0,,
140093,," $  35,020.30 ",ATOMO PAPILOMATOSIS INY X 50 ML,,,,,0,0,0,0,0,0,CLINICO,,,INYECTABLE,IMVI,0.0,3,0,0,,
125501,," $  8,774.00 ",ATONCILINA L-V X  25 ML,PENICILINA,Antibiótico de amplio espectro.,,https://www.laboratoriosaton.com.ar/atoncilina.php,0,0,0,0,0,0,CLINICO,ANTIBIOTICO,,INYECTABLE,ATON LAB.,0.0,4,0,0,,
